time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335103.5727527,switch_lane,2.6785859773596443,0.0,0.0,3.017876595176709,0.0,0.0,3.017876595176709,2.992851900109506,8.333333333333334,0.0,0.0,0.0,0.0,1.2104057692488581,0.006944444444444444
1780335103.6227574,switch_lane,2.831010656265483,0.0,0.0,3.0787336107332917,0.0,0.0,3.0787336107332917,3.0667525952992722,8.333333333333334,0.0,0.0,0.0,0.0,1.1578415738906571,0.008333333333333333
1780335103.6727557,switch_lane,2.9864213551208767,0.0,0.0,3.1373509306385623,0.0,0.0,3.1373509306385623,3.114162429306674,8.333333333333334,0.0,0.0,0.0,0.0,1.1257931278716473,0.008333333333333333
1780335103.7227619,switch_lane,3.1447136640380515,0.0,0.0,3.1940093915088035,0.0,0.0,3.1940093915088035,3.182844593671274,8.333333333333334,0.0,0.0,0.0,0.0,1.0815460293890773,0.008333333333333333
1780335103.7727573,switch_lane,3.305789367308911,0.0,0.0,3.248724480366992,0.0,0.0,3.248724480366992,3.2270597261858627,8.333333333333334,0.0,0.0,0.0,0.0,1.0545227812408609,0.008333333333333333
1780335103.8227592,switch_lane,3.4695562466759737,0.0,0.0,3.301684680660338,0.0,0.0,3.301684680660338,3.2912270566505417,8.333333333333334,0.0,0.0,0.0,0.0,1.017327750743112,0.009722222222222222
1780335103.8727553,switch_lane,3.6359309762569514,0.0,0.0,3.3530610808124073,0.0,0.0,3.3530610808124073,3.332693734539996,8.333333333333334,0.0,0.0,0.0,0.0,0.9945257210771565,0.009722222222222222
1780335103.9227588,switch_lane,3.804837435210962,0.0,0.0,3.402973844443292,0.0,0.0,3.402973844443292,3.3931043283036906,8.333333333333334,0.0,0.0,0.0,0.0,0.9629883688050533,0.011111111111111112
1780335103.9727542,switch_lane,3.9762057024309274,0.0,0.0,3.451550723157281,0.0,0.0,3.451550723157281,3.4322751493226815,8.333333333333334,0.0,0.0,0.0,0.0,0.9435763043684062,0.011111111111111112
1780335104.0227602,switch_lane,4.149971346740695,0.0,0.0,3.4988848325973954,0.0,0.0,3.4988848325973954,3.489514293638997,8.333333333333334,0.0,0.0,0.0,0.0,0.9166278553082385,0.011111111111111112
1780335104.0727532,switch_lane,4.326074855050266,0.0,0.0,3.545079273115914,0.0,0.0,3.545079273115914,3.5267341885683723,8.333333333333334,0.0,0.0,0.0,0.0,0.8999783742770919,0.0125
1780335104.1227624,switch_lane,4.504461146227874,0.0,0.0,3.590209091966286,0.0,0.0,3.590209091966286,3.5812658141656026,8.333333333333334,0.0,0.0,0.0,0.0,0.8767775236901905,0.0125
1780335104.1727738,switch_lane,4.685079139803481,0.0,0.0,3.634358791052563,0.0,0.0,3.634358791052563,3.616813272364677,8.333333333333334,0.0,0.0,0.0,0.0,0.8623870250961563,0.0125
1780335104.2227662,switch_lane,4.867881909466869,0.0,0.0,3.6776217555587003,0.0,0.0,3.6776217555587003,3.6690387834878124,8.333333333333334,0.0,0.0,0.0,0.0,0.8422050699071093,0.013888888888888888
1780335104.2727542,switch_lane,5.052826452123405,0.0,0.0,3.720023583286109,0.0,0.0,3.720023583286109,3.7031654274055006,8.333333333333334,0.0,0.0,0.0,0.0,0.8296157552832568,0.013888888888888888
1780335104.3227632,switch_lane,5.239870408430583,0.0,0.0,3.761618960067419,0.0,0.0,3.761618960067419,3.753353952163135,8.333333333333334,0.0,0.0,0.0,0.0,0.8119779305222714,0.013888888888888888
1780335104.3727558,switch_lane,5.4289760244921,0.0,0.0,3.8024838989158583,0.0,0.0,3.8024838989158583,3.7862294734949025,8.333333333333334,0.0,0.0,0.0,0.0,0.8008903825048677,0.015277777777777777
