time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335081.2189627,short_platform,166.1604483197319,0.0,0.0,2.6177209714238114,0.0,0.0,2.6177209714238114,2.6177209714238114,2.3475988432736385,0.0,0.0,0.0,0.0,-1.3611157428978484,0.9568965517241379
1780335081.2689662,short_platform,166.28963456764205,0.0,0.0,2.5497139913137965,0.0,0.0,2.5497139913137965,2.5633231216902743,2.2940204399622726,0.0,0.0,0.0,0.0,-1.362710901288461,0.9597701149425287
1780335081.3189623,short_platform,166.4154180780708,0.0,0.0,2.4816103347914624,0.0,0.0,2.4816103347914624,2.4816103347914624,2.213434640762269,0.0,0.0,0.0,0.0,-1.365290681072982,0.9597701149425287
1780335081.368964,short_platform,166.53779380751598,0.0,0.0,2.4134014739811214,0.0,0.0,2.4134014739811214,2.427052227214541,2.159554723164709,0.0,0.0,0.0,0.0,-1.3671462599925506,0.9597701149425287
1780335081.418964,short_platform,166.65675631854307,0.0,0.0,2.3450802371317,0.0,0.0,2.3450802371317,2.3450802371317,2.078480486267048,0.0,0.0,0.0,0.0,-1.370154736890083,0.9597701149425287
1780335081.4689665,short_platform,166.77229974186835,0.0,0.0,2.2766364262278076,0.0,0.0,2.2766364262278076,2.2903356681035207,2.024248151939972,0.0,0.0,0.0,0.0,-1.3723248001730208,0.9626436781609196
1780335081.5189607,short_platform,166.88441773353418,0.0,0.0,2.208061319903185,0.0,0.0,2.208061319903185,2.208061319903185,1.9425997363878782,0.0,0.0,0.0,0.0,-1.3758547610883847,0.9626436781609196
1780335081.5689776,short_platform,166.9931034255191,0.0,0.0,2.139342556628937,0.0,0.0,2.139342556628937,2.1530986163859556,1.8879505737259474,0.0,0.0,0.0,0.0,-1.3784103309628382,0.9626436781609196
1780335081.6189618,short_platform,167.0983493693717,0.0,0.0,2.070469360298925,0.0,0.0,2.070469360298925,2.070469360298925,1.8056184009375273,0.0,0.0,0.0,0.0,-1.3825849733228117,0.9626436781609196
1780335081.6689644,short_platform,167.2001474705409,0.0,0.0,2.001426508479275,0.0,0.0,2.001426508479275,2.0152496515272924,1.7504692172788656,0.0,0.0,0.0,0.0,-1.385621418814071,0.9626436781609196
1780335081.718959,short_platform,167.29848891251785,0.0,0.0,1.9322004392206182,0.0,0.0,1.9322004392206182,1.9322004392206182,1.667310081014756,0.0,0.0,0.0,0.0,-1.390608269402533,0.9655172413793104
1780335081.7689643,short_platform,167.39336406738315,0.0,0.0,1.8627720541582478,0.0,0.0,1.8627720541582478,1.876675167965954,1.6115507751794835,0.0,0.0,0.0,0.0,-1.3942570262630363,0.9655172413793104
1780335081.8189614,short_platform,167.48476239098537,0.0,0.0,1.793123912984458,0.0,0.0,1.793123912984458,1.793123912984458,1.5273724358948613,0.0,0.0,0.0,0.0,-1.4002904897104127,0.9655172413793104
1780335081.8689725,short_platform,167.57267229751318,0.0,0.0,1.7232315115385506,0.0,0.0,1.7232315115385506,1.7372311348430254,1.4708529273098223,0.0,0.0,0.0,0.0,-1.4047384741903648,0.9655172413793104
1780335081.91896,short_platform,167.65708100995704,0.0,0.0,1.6530718344835533,0.0,0.0,1.6530718344835533,1.6530718344835533,1.3853887080525045,0.0,0.0,0.0,0.0,-1.412158153525206,0.9655172413793104
1780335081.9689584,short_platform,167.73797437791077,0.0,0.0,1.5826125657294132,0.0,0.0,1.5826125657294132,1.5967304972667584,1.3278967978847014,0.0,0.0,0.0,0.0,-1.4176816691035339,0.9655172413793104
1780335082.0189602,short_platform,167.8153366556645,0.0,0.0,1.5118223519229226,0.0,0.0,1.5118223519229226,1.5118223519229226,1.2407611868129413,0.0,0.0,0.0,0.0,-1.427001468425964,0.9683908045977011
1780335082.068965,short_platform,167.88915022556174,0.0,0.0,1.4406570739891682,0.0,0.0,1.4406570739891682,1.4549230181251687,1.181982536174215,0.0,0.0,0.0,0.0,-1.4340294894851624,0.9683908045977011
1780335082.1189594,short_platform,167.95939525177317,0.0,0.0,1.3690722618606221,0.0,0.0,1.3690722618606221,1.3690722618606221,1.0925876129815242,0.0,0.0,0.0,0.0,-1.4460720102512306,0.9683908045977011
1780335082.1689584,short_platform,168.02604923547526,0.0,0.0,1.2970049027142598,0.0,0.0,1.2970049027142598,1.3114611140590258,1.0320269972720089,0.0,0.0,0.0,0.0,-1.4553149129474363,0.9683908045977011
1780335082.2189586,short_platform,168.08908643763905,0.0,0.0,1.2243884616203207,0.0,0.0,1.2243884616203207,1.2243884616203207,0.9394087746889277,0.0,0.0,0.0,0.0,-1.4715004122628557,0.9683908045977011
1780335082.2689636,short_platform,168.14847710600245,0.0,0.0,1.1511272079560393,0.0,0.0,1.1511272079560393,1.165837394421358,0.8762161929334653,0.0,0.0,0.0,0.0,-1.48424432136366,0.9683908045977011
1780335082.3189597,short_platform,168.20418641941464,0.0,0.0,1.077113826004505,0.0,0.0,1.077113826004505,1.077113826004505,0.7786198621285911,0.0,0.0,0.0,0.0,-1.5073059982625698,0.9683908045977011
1780335082.3689713,short_platform,168.25617298430868,0.0,0.0,1.0021890458710208,0.0,0.0,1.0021890458710208,1.0172577322002214,0.7111360591447831,0.0,0.0,0.0,0.0,-1.5262107698470715,0.9712643678160919
1780335082.418959,short_platform,168.3043866126521,0.0,0.0,0.9261584909332667,0.0,0.0,0.9261584909332667,0.9261584909332667,0.604787918142566,0.0,0.0,0.0,0.0,-1.5623944414983546,0.9712643678160919
