time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780334976.282269,highspeed_stop,0.46861490737481387,0.0,0.0,1.3823249013965655,0.0,0.0,1.3823249013965655,1.3683041956188342,3.5313429231318234,0.0,0.0,0.0,0.0,1.2950983580151987,0.0010351966873706005
1780334976.332205,highspeed_stop,0.5394537114895168,0.0,0.0,1.452809214999814,0.0,0.0,1.452809214999814,1.452809214999814,3.8683923545710632,0.0,0.0,0.0,0.0,1.8421641509690638,0.0010351966873706005
1780334976.382255,highspeed_stop,0.6141459705979669,0.0,0.0,1.5359768156078377,0.0,0.0,1.5359768156078377,1.518920420440984,3.8683923545710632,0.0,0.0,0.0,0.0,1.7383376892641773,0.0010351966873706005
1780334976.4322069,highspeed_stop,0.6930749512676716,0.0,0.0,1.6208152669643805,0.0,0.0,1.6208152669643805,1.6208152669643805,3.8683923545710632,0.0,0.0,0.0,0.0,1.5756124787489583,0.0010351966873706005
1780334976.4822228,highspeed_stop,0.7761570663656544,0.0,0.0,1.7016349573779215,0.0,0.0,1.7016349573779215,1.6859101354362922,3.8683923545710632,0.0,0.0,0.0,0.0,1.4718053697090574,0.002070393374741201
1780334976.5322082,highspeed_stop,0.8631427291760716,0.0,0.0,1.7768503785826835,0.0,0.0,1.7768503785826835,1.7768503785826835,3.8683923545710632,0.0,0.0,0.0,0.0,1.3281070384288065,0.002070393374741201
1780334976.5822206,highspeed_stop,0.9537419829565614,0.0,0.0,1.8462016173075138,0.0,0.0,1.8462016173075138,1.8327973338520294,3.8683923545710632,0.0,0.0,0.0,0.0,1.2408053369489074,0.002070393374741201
1780334976.6322107,highspeed_stop,1.0476988571454546,0.0,0.0,1.913505404721489,0.0,0.0,1.913505404721489,1.913505404721489,4.178341294946416,0.0,0.0,0.0,0.0,1.7386892186665732,0.002070393374741201
1780334976.6822052,highspeed_stop,1.1453196281178348,0.0,0.0,1.9923031216401554,0.0,0.0,1.9923031216401554,1.976170119009901,4.178341294946416,0.0,0.0,0.0,0.0,1.6399773839241965,0.002070393374741201
1780334976.7321985,highspeed_stop,1.2469476110462028,0.0,0.0,2.0724480911350702,0.0,0.0,2.0724480911350702,2.0724480911350702,4.178341294946416,0.0,0.0,0.0,0.0,1.4859018080352735,0.002070393374741201
1780334976.7822013,highspeed_stop,1.3524964921772145,0.0,0.0,2.148711112387065,0.0,0.0,2.148711112387065,2.133876870761683,4.178341294946416,0.0,0.0,0.0,0.0,1.3877597743872818,0.003105590062111801
1780334976.8322058,highspeed_stop,1.4617277841676395,0.0,0.0,2.2196486193282627,0.0,0.0,2.2196486193282627,2.2196486193282627,4.178341294946416,0.0,0.0,0.0,0.0,1.2519767178125756,0.003105590062111801
1780334976.882251,highspeed_stop,1.5744408472490203,0.0,0.0,2.2910905506803267,0.0,0.0,2.2910905506803267,2.2756392966216663,4.466834734485387,0.0,0.0,0.0,0.0,1.7434516600245096,0.003105590062111801
